"INSEE";"DEPT";"NUMCANTON"
"03014";"03";"08"
"03015";"03";"24"
"03016";"03";"03"
"03017";"03";"15"
"03018";"03";"26"
"03019";"03";"04"
"03020";"03";"22"
"03021";"03";"11"
"03022";"03";"09"
"03023";"03";"10"
"03024";"03";"14"
"03025";"03";"25"
"03026";"03";"27"
"03027";"03";"22"
"03028";"03";"15"
"03029";"03";"28"
"03030";"03";"11"
"03031";"03";"12"
"03032";"03";"22"
"03033";"03";"06"
"03034";"03";"28"
"03035";"03";"08"
"03036";"03";"01"
"03037";"03";"02"
"03038";"03";"26"
"03039";"03";"27"
"03040";"03";"23"
"03041";"03";"12"
"03042";"03";"15"
"03043";"03";"10"
"03044";"03";"10"
"03045";"03";"35"
"03046";"03";"01"
"03047";"03";"17"
"03048";"03";"02"
"03049";"03";"26"
"03050";"03";"18"
"03051";"03";"13"
"03052";"03";"20"
"03053";"03";"03"
"03054";"03";"25"
"03055";"03";"13"
"03056";"03";"35"
"03057";"03";"04"
"03058";"03";"22"
"03059";"03";"03"
"03060";"03";"10"
"03061";"03";"11"
"03062";"03";"03"
"03063";"03";"08"
"03064";"03";"16"
"03065";"03";"19"
"03066";"03";"18"
"03067";"03";"14"
"03068";"03";"15"
"03069";"03";"19"
"03070";"03";"22"
"03071";"03";"14"
"03072";"03";"13"
"03073";"03";"27"
"03074";"03";"04"
"03075";"03";"03"
"03076";"03";"04"
"03077";"03";"09"
"03078";"03";"09"
"03079";"03";"14"
"03080";"03";"10"
"03081";"03";"05"
"03082";"03";"05"
"03083";"03";"26"
"03084";"03";"12"
"03085";"03";"24"
"03086";"03";"07"
"03087";"03";"16"
"03088";"03";"13"
"03089";"03";"09"
"03090";"03";"16"
"03091";"03";"28"
"03092";"03";"19"
"03093";"03";"06"
"03094";"03";"06"
"03095";"03";"06"
"03095";"03";"35"
"03095";"03";"96"
"03096";"03";"03"
"03097";"03";"20"
"03098";"03";"20"
"03099";"03";"19"
"03100";"03";"07"
"03101";"03";"34"
"03102";"03";"07"
"03103";"03";"08"
"03104";"03";"22"
"03105";"03";"15"
"03106";"03";"17"
"03107";"03";"09"
"03108";"03";"09"
"03109";"03";"10"
"03110";"03";"10"
"03111";"03";"12"
"03112";"03";"03"
"03113";"03";"18"
"03114";"03";"25"
"03115";"03";"03"
"03116";"03";"03"
"03117";"03";"01"
"03118";"03";"11"
"03119";"03";"04"
"03120";"03";"04"
"03121";"03";"33"
"03122";"03";"27"
"03123";"03";"12"
"03124";"03";"25"
"03125";"03";"18"
"03126";"03";"10"
"03127";"03";"12"
"03128";"03";"13"
"03129";"03";"05"
"03130";"03";"02"
"03131";"03";"15"
"03132";"03";"14"
"03133";"03";"11"
"03134";"03";"26"
"03135";"03";"09"
"03136";"03";"21"
"03137";"03";"28"
"03138";"03";"15"
"03139";"03";"18"
"03140";"03";"32"
"03141";"03";"18"
"03142";"03";"08"
"03143";"03";"02"
"03144";"03";"14"
"03145";"03";"32"
"03146";"03";"16"
"03147";"03";"08"
"03148";"03";"26"
"03149";"03";"26"
"03150";"03";"12"
"03151";"03";"22"
"03152";"03";"09"
"03153";"03";"12"
"03154";"03";"08"
"03155";"03";"16"
"03156";"03";"04"
"03157";"03";"28"
"03158";"03";"12"
"03159";"03";"05"
"03160";"03";"26"
"03161";"03";"17"
"03162";"03";"27"
"03163";"03";"35"
"03164";"03";"11"
"03165";"03";"18"
"03166";"03";"11"
"03167";"03";"17"
"03168";"03";"02"
"03169";"03";"19"
"03170";"03";"27"
"03171";"03";"25"
"03172";"03";"13"
"03173";"03";"07"
"03174";"03";"35"
"03175";"03";"03"
"03176";"03";"26"
"03177";"03";"07"
"03178";"03";"08"
"03179";"03";"28"
"03180";"03";"25"
"03181";"03";"08"
"03182";"03";"11"
"03183";"03";"19"
"03184";"03";"24"
"03185";"03";"20"
"03185";"03";"21"
"03185";"03";"31"
"03185";"03";"32"
"03185";"03";"34"
"03185";"03";"98"
"03186";"03";"22"
"03187";"03";"28"
"03188";"03";"26"
"03189";"03";"22"
"03190";"03";"23"
"03190";"03";"24"
"03190";"03";"99"
"03191";"03";"22"
"03192";"03";"09"
"03193";"03";"12"
"03194";"03";"09"
"03195";"03";"32"
"03196";"03";"08"
"03197";"03";"25"
"03198";"03";"16"
"03200";"03";"24"
"03201";"03";"18"
"03202";"03";"27"
"03203";"03";"04"
"03204";"03";"26"
"03205";"03";"15"
"03206";"03";"17"
"03207";"03";"07"
"03208";"03";"08"
"03209";"03";"11"
"03210";"03";"16"
"03211";"03";"21"
"03212";"03";"21"
"03213";"03";"12"
"03214";"03";"19"
"03215";"03";"28"
"03216";"03";"17"
"03217";"03";"20"
"03218";"03";"01"
"03219";"03";"22"
"03220";"03";"11"
"03221";"03";"02"
"03222";"03";"12"
"03223";"03";"15"
"03224";"03";"18"
"03225";"03";"13"
"03226";"03";"08"
"03227";"03";"10"
"03228";"03";"13"
"03229";"03";"33"
"03230";"03";"15"
"03231";"03";"17"
"03232";"03";"28"
"03233";"03";"17"
"03234";"03";"25"
"03235";"03";"28"
"03236";"03";"28"
"03237";"03";"03"
"03238";"03";"01"
"03239";"03";"08"
"03240";"03";"14"
"03241";"03";"16"
"03242";"03";"28"
"03243";"03";"22"
"03244";"03";"17"
"03245";"03";"04"
"03246";"03";"13"
"03247";"03";"27"
"03248";"03";"18"
"03249";"03";"13"
"03250";"03";"15"
"03251";"03";"01"
"03252";"03";"10"
"03253";"03";"07"
"03254";"03";"26"
"03255";"03";"11"
"03256";"03";"22"
"03257";"03";"15"
"03258";"03";"10"
"03259";"03";"13"
"03260";"03";"19"
"03261";"03";"17"
"03262";"03";"31"
"03263";"03";"25"
"03264";"03";"35"
"03265";"03";"07"
"03266";"03";"28"
"03267";"03";"26"
"03268";"03";"11"
"03269";"03";"12"
"03270";"03";"22"
"03271";"03";"10"
"03272";"03";"15"
"03273";"03";"28"
"03274";"03";"14"
"03275";"03";"27"
"03276";"03";"09"
"03277";"03";"03"
"03278";"03";"03"
"03279";"03";"32"
"03280";"03";"17"
"03281";"03";"19"
"03282";"03";"02"
"03283";"03";"04"
"03284";"03";"14"
"03285";"03";"12"
"03286";"03";"23"
"03287";"03";"19"
"03288";"03";"13"
"03289";"03";"14"
"03290";"03";"33"
"03291";"03";"14"
"03292";"03";"19"
"03293";"03";"02"
"03294";"03";"03"
"03295";"03";"09"
"03296";"03";"02"
"03297";"03";"12"
"03298";"03";"28"
"03299";"03";"14"
"03300";"03";"07"
"03301";"03";"31"
"03302";"03";"09"
"03303";"03";"12"
"03304";"03";"10"
"03305";"03";"20"
"03306";"03";"35"
"03307";"03";"26"
"03308";"03";"22"
"03309";"03";"16"
"03310";"03";"29"
"03310";"03";"30"
"03310";"03";"97"
"03311";"03";"09"
"03312";"03";"01"
"03313";"03";"02"
"03314";"03";"17"
"03315";"03";"22"
"03316";"03";"33"
"03317";"03";"13"
"03318";"03";"02"
"03319";"03";"03"
"03320";"03";"01"
"03321";"03";"33"
"04001";"04";"31"
"04004";"04";"21"
"04005";"04";"22"
"04006";"04";"07"
"04007";"04";"22"
"04008";"04";"02"
"04009";"04";"11"
"04012";"04";"20"
"04013";"04";"30"
"04016";"04";"27"
"04017";"04";"26"
"04018";"04";"03"
"04019";"04";"04"
"04020";"04";"26"
"04021";"04";"31"
"04022";"04";"05"
"04023";"04";"28"
"04024";"04";"11"
"04025";"04";"07"
"04026";"04";"28"
"04027";"04";"18"
"04028";"04";"15"
"04030";"04";"05"
"04031";"04";"15"
"04032";"04";"02"
"04033";"04";"12"
"04034";"04";"19"
"04035";"04";"29"
"04036";"04";"11"
"04037";"04";"16"
"04039";"04";"06"
"04040";"04";"31"
"04041";"04";"14"
"04042";"04";"09"
"04043";"04";"09"
"04045";"04";"20"
"04046";"04";"31"
"04047";"04";"31"
"04049";"04";"30"
"04050";"04";"16"
"04051";"04";"18"
"04053";"04";"30"
"04054";"04";"15"
"04055";"04";"05"
"04057";"04";"16"
"04058";"04";"16"
"04059";"04";"05"
"04061";"04";"07"
"04062";"04";"04"
"04063";"04";"32"
"04065";"04";"23"
"04066";"04";"16"
"04067";"04";"18"
"04068";"04";"10"
"04069";"04";"06"
"04070";"04";"08"
"04070";"04";"31"
"04070";"04";"97"
"04072";"04";"11"
"04073";"04";"04"
"04074";"04";"08"
"04075";"04";"27"
"04076";"04";"09"
"04077";"04";"14"
"04079";"04";"30"
"04081";"04";"21"
"04084";"04";"15"
"04085";"04";"28"
"04086";"04";"04"
"04087";"04";"23"
"04088";"04";"10"
"04090";"04";"02"
"04091";"04";"19"
"04092";"04";"06"
"04093";"04";"28"
"04094";"04";"29"
"04095";"04";"03"
"04096";"04";"04"
"04097";"04";"11"
"04099";"04";"22"
"04100";"04";"04"
"04101";"04";"23"
"04102";"04";"12"
"04104";"04";"10"
"04106";"04";"19"
"04107";"04";"15"
"04108";"04";"14"
"04109";"04";"23"
"04110";"04";"31"
"04111";"04";"10"
"04112";"04";"13"
"04112";"04";"32"
"04112";"04";"33"
"04112";"04";"98"
"04113";"04";"08"
"04115";"04";"02"
"04116";"04";"14"
"04118";"04";"16"
"04120";"04";"04"
"04121";"04";"15"
"04122";"04";"31"
"04123";"04";"27"
"04124";"04";"21"
"04126";"04";"26"
"04127";"04";"30"
"04128";"04";"33"
"04129";"04";"20"
"04130";"04";"23"
"04132";"04";"03"
"04133";"04";"22"
"04134";"04";"16"
"04135";"04";"17"
"04136";"04";"22"
"04137";"04";"16"
"04138";"04";"10"
"04139";"04";"18"
"04140";"04";"18"
"04141";"04";"23"
"04142";"04";"20"
"04143";"04";"14"
"04144";"04";"17"
"04145";"04";"30"
"04148";"04";"06"
"04149";"04";"19"
"04150";"04";"28"
"04151";"04";"10"
"04152";"04";"33"
"04154";"04";"12"
"04155";"04";"11"
"04156";"04";"14"
"04157";"04";"21"
"04158";"04";"21"
"04159";"04";"03"
"04160";"04";"20"
"04161";"04";"12"
"04162";"04";"03"
"04163";"04";"03"
"04164";"04";"23"
"04166";"04";"21"
"04167";"04";"08"
"04169";"04";"03"
"04170";"04";"09"
"04171";"04";"06"
"04172";"04";"21"
"04173";"04";"22"
"04174";"04";"02"
"04175";"04";"20"
"04176";"04";"21"
"04177";"04";"31"
"04178";"04";"23"
"04179";"04";"27"
"04180";"04";"05"
"04181";"04";"15"
"04182";"04";"15"
"04183";"04";"06"
"04184";"04";"17"
"04186";"04";"21"
"04187";"04";"05"
"04188";"04";"10"
"04189";"04";"29"
"04190";"04";"13"
"04191";"04";"26"
"04192";"04";"10"
"04193";"04";"04"
"04194";"04";"09"
"04195";"04";"04"
"04197";"04";"32"
"04198";"04";"12"
"04199";"04";"18"
"04200";"04";"30"
"04201";"04";"03"
"04202";"04";"09"
"04203";"04";"26"
"04204";"04";"05"
"04205";"04";"26"
"04206";"04";"10"
"04207";"04";"16"
"04208";"04";"03"
"04209";"04";"27"
"04210";"04";"06"
"04211";"04";"30"
"04214";"04";"05"
"04216";"04";"16"
"04217";"04";"31"
"04218";"04";"07"
"04219";"04";"07"
"04220";"04";"04"
"04222";"04";"28"
"04224";"04";"02"
"04226";"04";"04"
"04227";"04";"20"
"04228";"04";"16"
"04229";"04";"18"
"04230";"04";"29"
"04231";"04";"16"
"04233";"04";"16"
"04234";"04";"28"
"04235";"04";"26"
"04236";"04";"02"
"04237";"04";"26"
"04240";"04";"07"
"04241";"04";"20"
"04242";"04";"10"
"04244";"04";"30"
"04245";"04";"13"
"05001";"05";"01"
"05002";"05";"19"
"05003";"05";"01"
"05004";"05";"18"
"05005";"05";"16"
"05006";"05";"02"
"05007";"05";"01"
"05008";"05";"03"
"05009";"05";"20"
"05010";"05";"03"
"05011";"05";"05"
"05012";"05";"08"
"05013";"05";"04"
"05014";"05";"16"
"05016";"05";"22"
"05017";"05";"05"
"05018";"05";"05"
"05019";"05";"03"
"05020";"05";"18"
"05021";"05";"22"
"05022";"05";"07"
"05023";"05";"06"
"05023";"05";"25"
"05023";"05";"98"
"05024";"05";"17"
"05025";"05";"18"
"05026";"05";"11"
"05027";"05";"25"
"05028";"05";"24"
"05029";"05";"18"
"05031";"05";"02"
"05032";"05";"14"
"05033";"05";"17"
"05034";"05";"16"
"05035";"05";"24"
"05036";"05";"08"
"05037";"05";"23"
"05038";"05";"01"
"05039";"05";"20"
"05040";"05";"07"
"05042";"05";"19"
"05043";"05";"18"
"05044";"05";"08"
"05045";"05";"08"
"05046";"05";"08"
"05047";"05";"16"
"05048";"05";"22"
"05049";"05";"04"
"05050";"05";"07"
"05051";"05";"15"
"05052";"05";"11"
"05053";"05";"12"
"05054";"05";"18"
"05055";"05";"03"
"05056";"05";"18"
"05057";"05";"23"
"05058";"05";"02"
"05059";"05";"09"
"05060";"05";"24"
"05061";"05";"09"
"05061";"05";"26"
"05061";"05";"27"
"05061";"05";"28"
"05061";"05";"29"
"05061";"05";"30"
"05061";"05";"99"
"05062";"05";"20"
"05063";"05";"10"
"05064";"05";"20"
"05065";"05";"11"
"05066";"05";"03"
"05067";"05";"18"
"05068";"05";"23"
"05069";"05";"15"
"05070";"05";"12"
"05071";"05";"23"
"05072";"05";"18"
"05073";"05";"12"
"05074";"05";"23"
"05075";"05";"09"
"05076";"05";"22"
"05077";"05";"01"
"05078";"05";"12"
"05079";"05";"13"
"05080";"05";"03"
"05081";"05";"22"
"05082";"05";"11"
"05084";"05";"05"
"05085";"05";"06"
"05086";"05";"17"
"05087";"05";"24"
"05088";"05";"22"
"05089";"05";"22"
"05090";"05";"18"
"05091";"05";"17"
"05092";"05";"23"
"05093";"05";"06"
"05094";"05";"15"
"05095";"05";"18"
"05096";"05";"14"
"05097";"05";"15"
"05098";"05";"08"
"05099";"05";"24"
"05100";"05";"09"
"05101";"05";"02"
"05102";"05";"22"
"05103";"05";"12"
"05104";"05";"18"
"05106";"05";"07"
"05107";"05";"25"
"05108";"05";"21"
"05109";"05";"25"
"05110";"05";"02"
"05111";"05";"21"
"05112";"05";"09"
"05113";"05";"05"
"05114";"05";"21"
"05115";"05";"07"
"05116";"05";"11"
"05117";"05";"17"
"05118";"05";"16"
"05119";"05";"11"
"05120";"05";"01"
"05121";"05";"07"
"05122";"05";"02"
"05123";"05";"09"
"05124";"05";"05"
"05126";"05";"17"
"05127";"05";"07"
"05128";"05";"08"
"05129";"05";"17"
"05130";"05";"21"
"05131";"05";"24"
"05132";"05";"18"
"05133";"05";"13"
"05134";"05";"11"
"05135";"05";"15"
"05136";"05";"11"
"05138";"05";"19"
"05139";"05";"19"
"05140";"05";"05"
"05141";"05";"18"
"05142";"05";"20"
"05143";"05";"22"
"05144";"05";"20"
"05145";"05";"14"
"05146";"05";"03"
"05147";"05";"18"
"05148";"05";"18"
"05149";"05";"18"
"05150";"05";"17"
"05151";"05";"02"
"05152";"05";"20"
"05153";"05";"18"
"05154";"05";"03"
"05155";"05";"16"
"05156";"05";"08"
"05157";"05";"01"
"05158";"05";"24"
"05159";"05";"15"
"05160";"05";"16"
"05161";"05";"13"
"05162";"05";"23"
"05163";"05";"21"
"05164";"05";"21"
"05165";"05";"22"
"05166";"05";"22"
"05167";"05";"22"
"05168";"05";"23"
"05169";"05";"17"
"05170";"05";"23"
"05171";"05";"07"
"05172";"05";"15"
"05173";"05";"12"
"05174";"05";"06"
"05175";"05";"02"
"05176";"05";"05"
"05177";"05";"11"
"05178";"05";"12"
"05179";"05";"24"
"05180";"05";"02"
"05181";"05";"10"
"05182";"05";"20"
"05183";"05";"25"
"05184";"05";"04"
"06001";"06";"21"
"06002";"06";"21"
"06003";"06";"21"
"06004";"06";"01"
"06004";"06";"35"
"06004";"06";"47"
"06004";"06";"97"
"06005";"06";"18"
"06006";"06";"12"
"06007";"06";"10"
"06008";"06";"18"
"06009";"06";"29"
"06010";"06";"02"
"06011";"06";"30"
"06012";"06";"03"
"06013";"06";"19"
"06014";"06";"07"
"06015";"06";"07"
"06016";"06";"11"
"06017";"06";"08"
"06018";"06";"01"
"06019";"06";"09"
"06020";"06";"19"
"06021";"06";"20"
"06022";"06";"08"
"06023";"06";"04"
"06024";"06";"21"
"06025";"06";"50"
"06026";"06";"25"
"06027";"06";"05"
"06027";"06";"45"
"06027";"06";"48"
"06027";"06";"96"
"06028";"06";"21"
"06029";"06";"06"
"06029";"06";"36"
"06029";"06";"49"
"06029";"06";"98"
"06030";"06";"34"
"06030";"06";"46"
"06030";"06";"95"
"06031";"06";"07"
"06032";"06";"30"
"06033";"06";"50"
"06034";"06";"12"
"06035";"06";"13"
"06036";"06";"26"
"06037";"06";"02"
"06038";"06";"02"
"06039";"06";"07"
"06040";"06";"11"
"06041";"06";"08"
"06042";"06";"24"
"06043";"06";"07"
"06044";"06";"45"
"06045";"06";"21"
"06046";"06";"12"
"06047";"06";"08"
"06048";"06";"07"
"06049";"06";"02"
"06050";"06";"08"
"06051";"06";"18"
"06052";"06";"20"
"06053";"06";"11"
"06054";"06";"07"
"06055";"06";"12"
"06056";"06";"11"
"06057";"06";"09"
"06058";"06";"25"
"06059";"06";"30"
"06060";"06";"43"
"06061";"06";"08"
"06062";"06";"04"
"06063";"06";"21"
"06064";"06";"50"
"06065";"06";"28"
"06066";"06";"20"
"06067";"06";"52"
"06068";"06";"02"
"06069";"06";"10"
"06069";"06";"51"
"06069";"06";"94"
"06070";"06";"08"
"06071";"06";"11"
"06072";"06";"24"
"06073";"06";"22"
"06074";"06";"27"
"06075";"06";"12"
"06076";"06";"29"
"06077";"06";"09"
"06078";"06";"29"
"06079";"06";"36"
"06080";"06";"24"
"06081";"06";"21"
"06082";"06";"29"
"06083";"06";"13"
"06083";"06";"52"
"06083";"06";"93"
"06084";"06";"46"
"06085";"06";"46"
"06086";"06";"26"
"06087";"06";"21"
"06088";"06";"14"
"06088";"06";"15"
"06088";"06";"16"
"06088";"06";"17"
"06088";"06";"32"
"06088";"06";"33"
"06088";"06";"37"
"06088";"06";"38"
"06088";"06";"39"
"06088";"06";"40"
"06088";"06";"41"
"06088";"06";"42"
"06088";"06";"43"
"06088";"06";"44"
"06088";"06";"99"
"06089";"06";"02"
"06090";"06";"10"
"06091";"06";"09"
"06092";"06";"09"
"06093";"06";"18"
"06094";"06";"11"
"06095";"06";"25"
"06096";"06";"29"
"06097";"06";"20"
"06098";"06";"18"
"06099";"06";"18"
"06100";"06";"20"
"06101";"06";"18"
"06102";"06";"24"
"06103";"06";"19"
"06104";"06";"52"
"06105";"06";"02"
"06106";"06";"20"
"06107";"06";"08"
"06108";"06";"46"
"06109";"06";"12"
"06110";"06";"24"
"06111";"06";"24"
"06112";"06";"02"
"06113";"06";"52"
"06114";"06";"43"
"06115";"06";"18"
"06116";"06";"21"
"06117";"06";"12"
"06118";"06";"25"
"06119";"06";"22"
"06120";"06";"22"
"06121";"06";"30"
"06122";"06";"28"
"06123";"06";"05"
"06124";"06";"18"
"06125";"06";"11"
"06126";"06";"12"
"06127";"06";"23"
"06128";"06";"45"
"06129";"06";"24"
"06130";"06";"25"
"06131";"06";"21"
"06132";"06";"04"
"06133";"06";"11"
"06134";"06";"21"
"06135";"06";"20"
"06136";"06";"26"
"06137";"06";"25"
"06138";"06";"36"
"06139";"06";"29"
"06140";"06";"25"
"06141";"06";"20"
"06142";"06";"09"
"06143";"06";"29"
"06144";"06";"29"
"06145";"06";"20"
"06146";"06";"29"
"06147";"06";"12"
"06148";"06";"02"
"06149";"06";"43"
"06150";"06";"30"
"06151";"06";"27"
"06152";"06";"02"
"06153";"06";"24"
"06154";"06";"21"
"06155";"06";"35"
"06156";"06";"23"
"06157";"06";"28"
"06158";"06";"29"
"06159";"06";"30"
"06160";"06";"11"
"06161";"06";"45"
"06162";"06";"31"
"06163";"06";"31"
"07001";"07";"06"
"07002";"07";"03"
"07003";"07";"02"
"07004";"07";"13"
"07005";"07";"30"
"07006";"07";"20"
"07007";"07";"19"
"07008";"07";"13"
"07009";"07";"22"
"07010";"07";"01"
"07010";"07";"32"
"07010";"07";"99"
"07011";"07";"02"
"07012";"07";"18"
"07013";"07";"21"
"07014";"07";"17"
"07015";"07";"24"
"07016";"07";"02"
"07017";"07";"27"
"07018";"07";"23"
"07019";"07";"03"
"07020";"07";"30"
"07022";"07";"07"
"07023";"07";"26"
"07024";"07";"27"
"07025";"07";"23"
"07026";"07";"12"
"07027";"07";"31"
"07028";"07";"09"
"07029";"07";"25"
"07030";"07";"20"
"07031";"07";"27"
"07032";"07";"29"
"07033";"07";"26"
"07034";"07";"04"
"07035";"07";"28"
"07036";"07";"22"
"07037";"07";"18"
"07038";"07";"16"
"07039";"07";"17"
"07040";"07";"24"
"07041";"07";"01"
"07042";"07";"04"
"07044";"07";"22"
"07045";"07";"05"
"07047";"07";"16"
"07048";"07";"28"
"07049";"07";"06"
"07050";"07";"27"
"07051";"07";"22"
"07052";"07";"19"
"07053";"07";"09"
"07054";"07";"18"
"07055";"07";"31"
"07056";"07";"22"
"07058";"07";"11"
"07059";"07";"19"
"07060";"07";"28"
"07061";"07";"11"
"07062";"07";"11"
"07063";"07";"24"
"07064";"07";"06"
"07065";"07";"23"
"07066";"07";"07"
"07067";"07";"22"
"07068";"07";"24"
"07069";"07";"17"
"07070";"07";"19"
"07071";"07";"08"
"07072";"07";"13"
"07073";"07";"10"
"07074";"07";"13"
"07075";"07";"12"
"07076";"07";"14"
"07077";"07";"29"
"07078";"07";"01"
"07079";"07";"10"
"07080";"07";"15"
"07081";"07";"25"
"07082";"07";"06"
"07083";"07";"13"
"07084";"07";"24"
"07085";"07";"10"
"07086";"07";"24"
"07087";"07";"23"
"07088";"07";"09"
"07089";"07";"22"
"07090";"07";"13"
"07091";"07";"03"
"07092";"07";"13"
"07093";"07";"02"
"07094";"07";"31"
"07095";"07";"10"
"07096";"07";"20"
"07097";"07";"24"
"07098";"07";"13"
"07099";"07";"04"
"07100";"07";"27"
"07101";"07";"09"
"07102";"07";"19"
"07103";"07";"18"
"07104";"07";"20"
"07105";"07";"08"
"07106";"07";"08"
"07107";"07";"23"
"07108";"07";"06"
"07109";"07";"11"
"07110";"07";"09"
"07111";"07";"02"
"07112";"07";"02"
"07113";"07";"26"
"07114";"07";"15"
"07115";"07";"09"
"07116";"07";"33"
"07117";"07";"09"
"07118";"07";"25"
"07119";"07";"08"
"07120";"07";"02"
"07121";"07";"08"
"07122";"07";"03"
"07123";"07";"18"
"07124";"07";"17"
"07126";"07";"26"
"07127";"07";"23"
"07128";"07";"21"
"07129";"07";"10"
"07130";"07";"08"
"07131";"07";"29"
"07132";"07";"11"
"07133";"07";"04"
"07134";"07";"11"
"07135";"07";"16"
"07136";"07";"16"
"07137";"07";"08"
"07138";"07";"29"
"07139";"07";"02"
"07140";"07";"24"
"07141";"07";"03"
"07142";"07";"08"
"07143";"07";"22"
"07144";"07";"25"
"07145";"07";"29"
"07146";"07";"13"
"07147";"07";"27"
"07148";"07";"27"
"07149";"07";"20"
"07150";"07";"06"
"07151";"07";"15"
"07152";"07";"24"
"07153";"07";"23"
"07154";"07";"12"
"07155";"07";"03"
"07156";"07";"23"
"07157";"07";"14"
"07158";"07";"02"
"07159";"07";"29"
"07160";"07";"32"
"07161";"07";"12"
"07162";"07";"11"
"07163";"07";"25"
"07165";"07";"06"
"07166";"07";"10"
"07167";"07";"13"
"07168";"07";"26"
"07169";"07";"24"
"07170";"07";"17"
"07171";"07";"09"
"07172";"07";"22"
"07173";"07";"05"
"07174";"07";"22"
"07175";"07";"16"
"07176";"07";"09"
"07177";"07";"24"
"07178";"07";"23"
"07179";"07";"13"
"07181";"07";"07"
"07182";"07";"23"
"07183";"07";"26"
"07184";"07";"13"
"07185";"07";"21"
"07186";"07";"13"
"07187";"07";"11"
"07188";"07";"21"
"07189";"07";"09"
"07190";"07";"29"
"07191";"07";"14"
"07192";"07";"15"
"07193";"07";"11"
"07194";"07";"07"
"07195";"07";"18"
"07196";"07";"11"
"07197";"07";"32"
"07198";"07";"31"
"07199";"07";"09"
"07200";"07";"12"
"07201";"07";"26"
"07202";"07";"09"
"07203";"07";"05"
"07204";"07";"15"
"07205";"07";"21"
"07206";"07";"16"
"07207";"07";"09"
"07208";"07";"29"
"07209";"07";"06"
"07210";"07";"02"
"07211";"07";"27"
"07212";"07";"15"
"07213";"07";"09"
"07214";"07";"28"
"07215";"07";"06"
"07216";"07";"10"
"07217";"07";"24"
"07218";"07";"10"
"07219";"07";"07"
"07220";"07";"06"
"07221";"07";"31"
"07222";"07";"06"
"07223";"07";"23"
"07224";"07";"12"
"07225";"07";"01"
"07226";"07";"18"
"07227";"07";"01"
"07228";"07";"22"
"07229";"07";"03"
"07230";"07";"33"
"07231";"07";"03"
"07232";"07";"16"
"07233";"07";"20"
"07234";"07";"22"
"07235";"07";"05"
"07236";"07";"17"
"07237";"07";"31"
"07238";"07";"09"
"07239";"07";"06"
"07240";"07";"31"
"07241";"07";"29"
"07242";"07";"29"
"07243";"07";"22"
"07244";"07";"28"
"07245";"07";"24"
"07247";"07";"29"
"07248";"07";"18"
"07249";"07";"15"
"07250";"07";"21"
"07251";"07";"02"
"07252";"07";"18"
"07253";"07";"20"
"07254";"07";"33"
"07255";"07";"07"
"07256";"07";"06"
"07257";"07";"28"
"07258";"07";"32"
"07259";"07";"04"
"07260";"07";"07"
"07261";"07";"31"
"07262";"07";"16"
"07263";"07";"29"
"07264";"07";"04"
"07265";"07";"01"
"07266";"07";"27"
"07267";"07";"18"
"07268";"07";"04"
"07269";"07";"18"
"07270";"07";"14"
"07272";"07";"29"
"07273";"07";"29"
"07274";"07";"28"
"07275";"07";"25"
"07276";"07";"06"
"07277";"07";"33"
"07278";"07";"31"
"07279";"07";"04"
"07280";"07";"27"
"07281";"07";"19"
"07282";"07";"05"
"07283";"07";"14"
"07284";"07";"27"
"07285";"07";"21"
"07286";"07";"20"
"07287";"07";"29"
"07288";"07";"13"
"07289";"07";"33"
"07290";"07";"10"
"07291";"07";"04"
"07292";"07";"21"
"07293";"07";"19"
"07294";"07";"27"
"07295";"07";"20"
"07296";"07";"03"
"07297";"07";"19"
"07298";"07";"07"
"07299";"07";"21"
"07300";"07";"30"
"07301";"07";"17"
"07302";"07";"14"
"07303";"07";"13"
"07304";"07";"26"
"07305";"07";"27"
"07306";"07";"26"
"07307";"07";"11"
"07308";"07";"24"
"07309";"07";"21"
"07310";"07";"22"
"07311";"07";"14"
"07312";"07";"24"
"07313";"07";"22"
"07314";"07";"28"
"07315";"07";"23"
"07316";"07";"19"
"07317";"07";"32"
"07318";"07";"11"
"07319";"07";"30"
"07321";"07";"22"
"07322";"07";"23"
"07323";"07";"19"
"07324";"07";"24"
"07325";"07";"33"
"07326";"07";"12"
"07327";"07";"11"
"07328";"07";"26"
"07329";"07";"25"
"07330";"07";"26"
"07331";"07";"33"
"07332";"07";"30"
"07333";"07";"32"
"07334";"07";"27"
"07335";"07";"17"
"07336";"07";"09"
"07337";"07";"32"
"07338";"07";"28"
"07339";"07";"33"
"07340";"07";"13"
"07341";"07";"29"
"07342";"07";"32"
"07343";"07";"11"
"07344";"07";"22"
"07345";"07";"24"
"07346";"07";"30"
"07347";"07";"32"
