"com_insee";"circo";"status"
"39323";"039-03";"good"
"39325";"039-03";"good"
"39335";"039-03";"good"
"39337";"039-03";"good"
"39338";"039-03";"good"
"39345";"039-03";"good"
"39350";"039-03";"good"
"39352";"039-03";"good"
"39355";"039-03";"good"
"39359";"039-03";"good"
"39360";"039-03";"good"
"39361";"039-03";"good"
"39365";"039-03";"good"
"39370";"039-03";"good"
"39377";"039-03";"good"
"39385";"039-03";"good"
"39387";"039-03";"good"
"39392";"039-03";"good"
"39396";"039-03";"good"
"39398";"039-03";"good"
"39399";"039-03";"good"
"39400";"039-03";"good"
"39402";"039-03";"good"
"39403";"039-03";"good"
"39405";"039-03";"good"
"39409";"039-03";"good"
"39412";"039-03";"good"
"39414";"039-03";"good"
"39415";"039-03";"good"
"39425";"039-03";"good"
"39429";"039-03";"good"
"39430";"039-03";"good"
"39432";"039-03";"good"
"39436";"039-03";"good"
"39439";"039-03";"good"
"39444";"039-03";"good"
"39446";"039-03";"good"
"39448";"039-03";"good"
"39449";"039-03";"good"
"39451";"039-03";"good"
"39452";"039-03";"good"
"39462";"039-03";"good"
"39464";"039-03";"good"
"39465";"039-03";"good"
"39469";"039-03";"good"
"39476";"039-03";"good"
"39477";"039-03";"good"
"39479";"039-03";"good"
"39490";"039-03";"good"
"39495";"039-03";"good"
"39497";"039-03";"good"
"39498";"039-03";"good"
"39499";"039-03";"good"
"39500";"039-03";"good"
"39501";"039-03";"good"
"39502";"039-03";"good"
"39507";"039-03";"good"
"39513";"039-03";"good"
"39514";"039-03";"good"
"39520";"039-03";"good"
"39525";"039-03";"good"
"39526";"039-03";"good"
"39527";"039-03";"good"
"39528";"039-03";"good"
"39529";"039-03";"good"
"39539";"039-03";"good"
"39546";"039-03";"good"
"39559";"039-03";"good"
"39565";"039-03";"good"
"39569";"039-03";"good"
"39571";"039-03";"good"
"39572";"039-03";"good"
"39573";"039-03";"good"
"39581";"039-03";"good"
"39584";"039-03";"good"
"39586";"039-03";"good"
"40008";"040-01";"good"
"40014";"040-01";"good"
"40015";"040-01";"good"
"40019";"040-01";"good"
"40030";"040-01";"good"
"40032";"040-01";"good"
"40033";"040-01";"good"
"40037";"040-01";"good"
"40039";"040-01";"good"
"40043";"040-01";"good"
"40046";"040-01";"good"
"40050";"040-01";"good"
"40051";"040-01";"good"
"40053";"040-01";"good"
"40055";"040-01";"good"
"40056";"040-01";"good"
"40058";"040-01";"good"
"40060";"040-01";"good"
"40061";"040-01";"good"
"40062";"040-01";"good"
"40064";"040-01";"good"
"40075";"040-01";"good"
"40081";"040-01";"good"
"40085";"040-01";"good"
"40087";"040-01";"good"
"40093";"040-01";"good"
"40094";"040-01";"good"
"40096";"040-01";"good"
"40102";"040-01";"good"
"40103";"040-01";"good"
"40105";"040-01";"good"
"40108";"040-01";"good"
"40111";"040-01";"good"
"40122";"040-01";"good"
"40124";"040-01";"good"
"40131";"040-01";"good"
"40134";"040-01";"good"
"40135";"040-01";"good"
"40139";"040-01";"good"
"40140";"040-01";"good"
"40149";"040-01";"good"
"40150";"040-01";"good"
"40154";"040-01";"good"
"40155";"040-01";"good"
"40156";"040-01";"good"
"40157";"040-01";"good"
"40158";"040-01";"good"
"40161";"040-01";"good"
"40162";"040-01";"good"
"40163";"040-01";"good"
"40164";"040-01";"good"
"40165";"040-01";"good"
"40167";"040-01";"good"
"40169";"040-01";"good"
"40170";"040-01";"good"
"40171";"040-01";"good"
"40176";"040-01";"good"
"40178";"040-01";"good"
"40182";"040-01";"good"
"40184";"040-01";"good"
"40192";"040-01";"good"
"40200";"040-01";"good"
"40217";"040-01";"good"
"40218";"040-01";"good"
"40227";"040-01";"good"
"40229";"040-01";"good"
"40234";"040-01";"good"
"40242";"040-01";"good"
"40245";"040-01";"good"
"40246";"040-01";"good"
"40250";"040-01";"good"
"40257";"040-01";"good"
"40262";"040-01";"good"
"40265";"040-01";"good"
"40266";"040-01";"good"
"40267";"040-01";"good"
"40274";"040-01";"good"
"40276";"040-01";"good"
"40278";"040-01";"good"
"40280";"040-01";"good"
"40281";"040-01";"good"
"40287";"040-01";"good"
"40288";"040-01";"good"
"40295";"040-01";"good"
"40297";"040-01";"good"
"40303";"040-01";"good"
"40307";"040-01";"good"
"40311";"040-01";"good"
"40319";"040-01";"good"
"40320";"040-01";"good"
"40322";"040-01";"good"
"40323";"040-01";"good"
"40326";"040-01";"good"
"40327";"040-01";"good"
"40332";"040-01";"good"
"40003";"040-02";"good"
"40004";"040-02";"good"
"40021";"040-02";"good"
"40035";"040-02";"good"
"40036";"040-02";"good"
"40042";"040-02";"good"
"40044";"040-02";"good"
"40063";"040-02";"good"
"40065";"040-02";"good"
"40088";"040-02";"good"
"40114";"040-02";"good"
"40123";"040-02";"good"
"40125";"040-02";"good"
"40129";"040-02";"good"
"40133";"040-02";"good"
"40168";"040-02";"good"
"40179";"040-02";"good"
"40181";"040-02";"good"
"40187";"040-02";"good"
"40202";"040-02";"good"
"40207";"040-02";"good"
"40209";"040-02";"good"
"40213";"040-02";"good"
"40244";"040-02";"good"
"40248";"040-02";"good"
"40251";"040-02";"good"
"40261";"040-02";"good"
"40264";"040-02";"good"
"40268";"040-02";"good"
"40271";"040-02";"good"
"40272";"040-02";"good"
"40273";"040-02";"good"
"40277";"040-02";"good"
"40279";"040-02";"good"
"40283";"040-02";"good"
"40284";"040-02";"good"
"40291";"040-02";"good"
"40292";"040-02";"good"
"40293";"040-02";"good"
"40294";"040-02";"good"
"40296";"040-02";"good"
"40300";"040-02";"good"
"40301";"040-02";"good"
"40304";"040-02";"good"
"40310";"040-02";"good"
"40312";"040-02";"good"
"40314";"040-02";"good"
"40315";"040-02";"good"
"40317";"040-02";"good"
"40328";"040-02";"good"
"40334";"040-02";"good"
"40001";"040-03";"good"
"40002";"040-03";"good"
"40005";"040-03";"good"
"40006";"040-03";"good"
"40007";"040-03";"good"
"40009";"040-03";"good"
"40011";"040-03";"good"
"40012";"040-03";"good"
"40013";"040-03";"good"
"40016";"040-03";"good"
"40017";"040-03";"good"
"40018";"040-03";"good"
"40020";"040-03";"good"
"40022";"040-03";"good"
"40023";"040-03";"good"
"40024";"040-03";"good"
"40025";"040-03";"good"
"40026";"040-03";"good"
"40027";"040-03";"good"
"40028";"040-03";"good"
"40029";"040-03";"good"
"40031";"040-03";"good"
"40034";"040-03";"good"
"40038";"040-03";"good"
"40040";"040-03";"good"
"40041";"040-03";"good"
"40047";"040-03";"good"
"40048";"040-03";"good"
"40049";"040-03";"good"
"40052";"040-03";"good"
"40054";"040-03";"good"
"40057";"040-03";"good"
"40059";"040-03";"good"
"40066";"040-03";"good"
"40067";"040-03";"good"
"40068";"040-03";"good"
"40069";"040-03";"good"
"40070";"040-03";"good"
"40071";"040-03";"good"
"40072";"040-03";"good"
"40073";"040-03";"good"
"40074";"040-03";"good"
"40076";"040-03";"good"
"40077";"040-03";"good"
"40078";"040-03";"good"
"40079";"040-03";"good"
"40080";"040-03";"good"
"40082";"040-03";"good"
"40083";"040-03";"good"
"40084";"040-03";"good"
"40086";"040-03";"good"
"40089";"040-03";"good"
"40090";"040-03";"good"
"40091";"040-03";"good"
"40092";"040-03";"good"
"40095";"040-03";"good"
"40097";"040-03";"good"
"40098";"040-03";"good"
"40099";"040-03";"good"
"40100";"040-03";"good"
"40101";"040-03";"good"
"40104";"040-03";"good"
"40106";"040-03";"good"
"40107";"040-03";"good"
"40109";"040-03";"good"
"40110";"040-03";"good"
"40112";"040-03";"good"
"40113";"040-03";"good"
"40115";"040-03";"good"
"40116";"040-03";"good"
"40117";"040-03";"good"
"40118";"040-03";"good"
"40119";"040-03";"good"
"40120";"040-03";"good"
"40121";"040-03";"good"
"40126";"040-03";"good"
"40127";"040-03";"good"
"40128";"040-03";"good"
"40130";"040-03";"good"
"40132";"040-03";"good"
"40136";"040-03";"good"
"40137";"040-03";"good"
"40138";"040-03";"good"
"40141";"040-03";"good"
"40142";"040-03";"good"
"40143";"040-03";"good"
"40144";"040-03";"good"
"40145";"040-03";"good"
"40146";"040-03";"good"
"40147";"040-03";"good"
"40148";"040-03";"good"
"40151";"040-03";"good"
"40152";"040-03";"good"
"40153";"040-03";"good"
"40159";"040-03";"good"
"40160";"040-03";"good"
"40166";"040-03";"good"
"40172";"040-03";"good"
"40173";"040-03";"good"
"40174";"040-03";"good"
"40175";"040-03";"good"
"40177";"040-03";"good"
"40180";"040-03";"good"
"40183";"040-03";"good"
"40185";"040-03";"good"
"40186";"040-03";"good"
"40188";"040-03";"good"
"40189";"040-03";"good"
"40190";"040-03";"good"
"40191";"040-03";"good"
"40193";"040-03";"good"
"40194";"040-03";"good"
"40195";"040-03";"good"
"40196";"040-03";"good"
"40197";"040-03";"good"
"40198";"040-03";"good"
"40199";"040-03";"good"
"40201";"040-03";"good"
"40203";"040-03";"good"
"40204";"040-03";"good"
"40205";"040-03";"good"
"40206";"040-03";"good"
"40208";"040-03";"good"
"40210";"040-03";"good"
"40211";"040-03";"good"
"40212";"040-03";"good"
"40214";"040-03";"good"
"40215";"040-03";"good"
"40216";"040-03";"good"
"40219";"040-03";"good"
"40220";"040-03";"good"
"40221";"040-03";"good"
"40222";"040-03";"good"
"40223";"040-03";"good"
"40224";"040-03";"good"
"40225";"040-03";"good"
"40226";"040-03";"good"
"40228";"040-03";"good"
"40230";"040-03";"good"
"40231";"040-03";"good"
"40232";"040-03";"good"
"40233";"040-03";"good"
"40235";"040-03";"good"
"40236";"040-03";"good"
"40237";"040-03";"good"
"40238";"040-03";"good"
"40239";"040-03";"good"
"40240";"040-03";"good"
"40243";"040-03";"good"
"40247";"040-03";"good"
"40249";"040-03";"good"
"40252";"040-03";"good"
"40253";"040-03";"good"
"40254";"040-03";"good"
"40255";"040-03";"good"
"40256";"040-03";"good"
"40258";"040-03";"good"
"40259";"040-03";"good"
"40260";"040-03";"good"
"40263";"040-03";"good"
"40269";"040-03";"good"
"40270";"040-03";"good"
"40275";"040-03";"good"
"40282";"040-03";"good"
"40285";"040-03";"good"
"40286";"040-03";"good"
"40289";"040-03";"good"
"40290";"040-03";"good"
"40298";"040-03";"good"
"40299";"040-03";"good"
"40302";"040-03";"good"
"40305";"040-03";"good"
"40306";"040-03";"good"
"40308";"040-03";"good"
"40309";"040-03";"good"
"40313";"040-03";"good"
"40316";"040-03";"good"
"40318";"040-03";"good"
"40321";"040-03";"good"
"40324";"040-03";"good"
"40325";"040-03";"good"
"40329";"040-03";"good"
"40330";"040-03";"good"
"40331";"040-03";"good"
"40333";"040-03";"good"
"41002";"041-01";"good"
"41018";"041-01";"good"
"41023";"041-01";"good"
"41029";"041-01";"good"
"41031";"041-01";"good"
"41032";"041-01";"good"
"41045";"041-01";"good"
"41047";"041-01";"good"
"41050";"041-01";"good"
"41051";"041-01";"good"
"41052";"041-01";"good"
"41059";"041-01";"good"
"41061";"041-01";"good"
"41067";"041-01";"good"
"41080";"041-01";"good"
"41082";"041-01";"good"
"41091";"041-01";"good"
"41092";"041-01";"good"
"41094";"041-01";"good"
"41128";"041-01";"good"
"41145";"041-01";"good"
"41146";"041-01";"good"
"41147";"041-01";"good"
"41148";"041-01";"good"
"41151";"041-01";"good"
"41166";"041-01";"good"
"41170";"041-01";"good"
"41180";"041-01";"good"
"41189";"041-01";"good"
"41203";"041-01";"good"
"41204";"041-01";"good"
"41206";"041-01";"good"
"41211";"041-01";"good"
"41212";"041-01";"good"
"41217";"041-01";"good"
"41223";"041-01";"good"
"41230";"041-01";"good"
"41233";"041-01";"good"
"41237";"041-01";"good"
"41246";"041-01";"good"
"41257";"041-01";"good"
"41266";"041-01";"good"
"41267";"041-01";"good"
"41276";"041-01";"good"
"41288";"041-01";"good"
"41295";"041-01";"good"
"41013";"041-02";"good"
"41016";"041-02";"good"
"41025";"041-02";"good"
"41034";"041-02";"good"
"41036";"041-02";"good"
"41038";"041-02";"good"
"41042";"041-02";"good"
"41043";"041-02";"good"
"41044";"041-02";"good"
"41046";"041-02";"good"
"41049";"041-02";"good"
"41054";"041-02";"good"
"41062";"041-02";"good"
"41063";"041-02";"good"
"41068";"041-02";"good"
"41071";"041-02";"good"
"41074";"041-02";"good"
"41083";"041-02";"good"
"41084";"041-02";"good"
"41085";"041-02";"good"
"41086";"041-02";"good"
"41097";"041-02";"good"
"41099";"041-02";"good"
"41104";"041-02";"good"
"41106";"041-02";"good"
"41110";"041-02";"good"
"41112";"041-02";"good"
"41118";"041-02";"good"
"41122";"041-02";"good"
"41125";"041-02";"good"
"41126";"041-02";"good"
"41127";"041-02";"good"
"41129";"041-02";"good"
"41132";"041-02";"good"
"41135";"041-02";"good"
"41139";"041-02";"good"
"41140";"041-02";"good"
"41150";"041-02";"good"
"41152";"041-02";"good"
"41155";"041-02";"good"
"41157";"041-02";"good"
"41159";"041-02";"good"
"41160";"041-02";"good"
"41161";"041-02";"good"
"41164";"041-02";"good"
"41168";"041-02";"good"
"41176";"041-02";"good"
"41181";"041-02";"good"
"41185";"041-02";"good"
"41194";"041-02";"good"
"41195";"041-02";"good"
"41198";"041-02";"good"
"41207";"041-02";"good"
"41218";"041-02";"good"
"41220";"041-02";"good"
"41222";"041-02";"good"
"41229";"041-02";"good"
"41231";"041-02";"good"
"41232";"041-02";"good"
"41239";"041-02";"good"
"41241";"041-02";"good"
"41242";"041-02";"good"
"41247";"041-02";"good"
"41249";"041-02";"good"
"41251";"041-02";"good"
"41256";"041-02";"good"
"41258";"041-02";"good"
"41260";"041-02";"good"
"41262";"041-02";"good"
"41268";"041-02";"good"
"41271";"041-02";"good"
"41280";"041-02";"good"
"41282";"041-02";"good"
"41285";"041-02";"good"
"41296";"041-02";"good"
"41297";"041-02";"good"
"41001";"041-03";"good"
"41003";"041-03";"good"
"41004";"041-03";"good"
"41005";"041-03";"good"
"41006";"041-03";"good"
"41007";"041-03";"good"
"41008";"041-03";"good"
"41009";"041-03";"good"
"41010";"041-03";"good"
"41011";"041-03";"good"
"41012";"041-03";"good"
"41014";"041-03";"good"
"41015";"041-03";"good"
"41017";"041-03";"good"
"41019";"041-03";"good"
"41020";"041-03";"good"
"41022";"041-03";"good"
"41024";"041-03";"good"
"41026";"041-03";"good"
"41027";"041-03";"good"
"41028";"041-03";"good"
"41030";"041-03";"good"
"41033";"041-03";"good"
"41035";"041-03";"good"
"41037";"041-03";"good"
"41039";"041-03";"good"
"41040";"041-03";"good"
"41041";"041-03";"good"
"41048";"041-03";"good"
"41053";"041-03";"good"
"41055";"041-03";"good"
"41056";"041-03";"good"
"41057";"041-03";"good"
"41058";"041-03";"good"
"41060";"041-03";"good"
"41064";"041-03";"good"
"41065";"041-03";"good"
"41066";"041-03";"good"
"41069";"041-03";"good"
"41070";"041-03";"good"
"41072";"041-03";"good"
"41073";"041-03";"good"
"41075";"041-03";"good"
"41077";"041-03";"good"
"41078";"041-03";"good"
"41079";"041-03";"good"
"41081";"041-03";"good"
"41087";"041-03";"good"
"41088";"041-03";"good"
"41089";"041-03";"good"
"41090";"041-03";"good"
"41093";"041-03";"good"
"41095";"041-03";"good"
"41096";"041-03";"good"
"41098";"041-03";"good"
"41100";"041-03";"good"
"41101";"041-03";"good"
"41102";"041-03";"good"
"41103";"041-03";"good"
"41105";"041-03";"good"
"41107";"041-03";"good"
"41108";"041-03";"good"
"41109";"041-03";"good"
"41113";"041-03";"good"
"41114";"041-03";"good"
"41115";"041-03";"good"
"41116";"041-03";"good"
"41119";"041-03";"good"
"41120";"041-03";"good"
"41121";"041-03";"good"
"41123";"041-03";"good"
"41124";"041-03";"good"
"41130";"041-03";"good"
"41131";"041-03";"good"
"41133";"041-03";"good"
"41134";"041-03";"good"
"41136";"041-03";"good"
"41137";"041-03";"good"
"41138";"041-03";"good"
"41141";"041-03";"good"
"41142";"041-03";"good"
"41143";"041-03";"good"
"41144";"041-03";"good"
"41149";"041-03";"good"
"41153";"041-03";"good"
"41154";"041-03";"good"
"41156";"041-03";"good"
"41158";"041-03";"good"
"41163";"041-03";"good"
"41165";"041-03";"good"
"41167";"041-03";"good"
"41169";"041-03";"good"
"41171";"041-03";"good"
"41172";"041-03";"good"
"41173";"041-03";"good"
"41174";"041-03";"good"
"41175";"041-03";"good"
"41177";"041-03";"good"
"41178";"041-03";"good"
"41179";"041-03";"good"
"41182";"041-03";"good"
"41183";"041-03";"good"
"41184";"041-03";"good"
"41186";"041-03";"good"
"41187";"041-03";"good"
"41188";"041-03";"good"
"41190";"041-03";"good"
"41191";"041-03";"good"
"41192";"041-03";"good"
"41193";"041-03";"good"
"41196";"041-03";"good"
"41197";"041-03";"good"
"41199";"041-03";"good"
"41200";"041-03";"good"
"41201";"041-03";"good"
"41202";"041-03";"good"
"41205";"041-03";"good"
"41208";"041-03";"good"
"41209";"041-03";"good"
"41210";"041-03";"good"
"41213";"041-03";"good"
"41214";"041-03";"good"
"41215";"041-03";"good"
"41216";"041-03";"good"
"41219";"041-03";"good"
"41221";"041-03";"good"
"41224";"041-03";"good"
"41225";"041-03";"good"
"41226";"041-03";"good"
"41228";"041-03";"good"
"41234";"041-03";"good"
"41235";"041-03";"good"
"41236";"041-03";"good"
"41238";"041-03";"good"
"41240";"041-03";"good"
"41243";"041-03";"good"
"41244";"041-03";"good"
"41245";"041-03";"good"
"41248";"041-03";"good"
"41250";"041-03";"good"
"41252";"041-03";"good"
"41253";"041-03";"good"
"41254";"041-03";"good"
"41255";"041-03";"good"
"41259";"041-03";"good"
"41261";"041-03";"good"
"41263";"041-03";"good"
"41264";"041-03";"good"
"41265";"041-03";"good"
"41269";"041-03";"good"
"41270";"041-03";"good"
"41272";"041-03";"good"
"41273";"041-03";"good"
"41274";"041-03";"good"
"41275";"041-03";"good"
"41277";"041-03";"good"
"41278";"041-03";"good"
"41279";"041-03";"good"
"41281";"041-03";"good"
"41283";"041-03";"good"
"41284";"041-03";"good"
"41286";"041-03";"good"
"41287";"041-03";"good"
"41289";"041-03";"good"
"41290";"041-03";"good"
"41291";"041-03";"good"
"41292";"041-03";"good"
"41293";"041-03";"good"
"41294";"041-03";"good"
"42032";"042-03";"good"
"42036";"042-03";"good"
"42053";"042-03";"good"
"42083";"042-03";"good"
"42085";"042-03";"good"
"42092";"042-03";"good"
"42093";"042-03";"good"
"42096";"042-03";"good"
"42097";"042-03";"good"
"42103";"042-03";"good"
"42110";"042-03";"good"
"42123";"042-03";"good"
"42133";"042-03";"good"
"42167";"042-03";"good"
"42186";"042-03";"good"
"42207";"042-03";"good"
"42208";"042-03";"good"
"42210";"042-03";"good"
"42225";"042-03";"good"
"42234";"042-03";"good"
"42242";"042-03";"good"
"42259";"042-03";"good"
"42271";"042-03";"good"
"42283";"042-03";"good"
"42302";"042-03";"good"
"42305";"042-03";"good"
"42307";"042-03";"good"
"42308";"042-03";"good"
"42311";"042-03";"good"
"42320";"042-03";"good"
"42322";"042-03";"good"
"42001";"042-04";"good"
"42006";"042-04";"good"
"42017";"042-04";"good"
"42018";"042-04";"good"
"42020";"042-04";"good"
"42021";"042-04";"good"
"42022";"042-04";"good"
"42023";"042-04";"good"
"42028";"042-04";"good"
"42031";"042-04";"good"
"42042";"042-04";"good"
"42044";"042-04";"good"
"42050";"042-04";"good"
"42051";"042-04";"good"
"42056";"042-04";"good"
"42058";"042-04";"good"
"42060";"042-04";"good"
"42064";"042-04";"good"
"42067";"042-04";"good"
"42075";"042-04";"good"
"42091";"042-04";"good"
"42095";"042-04";"good"
"42099";"042-04";"good"
"42101";"042-04";"good"
"42107";"042-04";"good"
"42115";"042-04";"good"
"42117";"042-04";"good"
"42124";"042-04";"good"
"42126";"042-04";"good"
"42129";"042-04";"good"
"42132";"042-04";"good"
"42137";"042-04";"good"
"42139";"042-04";"good"
"42140";"042-04";"good"
"42142";"042-04";"good"
"42146";"042-04";"good"
"42168";"042-04";"good"
"42169";"042-04";"good"
"42172";"042-04";"good"
"42183";"042-04";"good"
"42191";"042-04";"good"
"42192";"042-04";"good"
"42201";"042-04";"good"
"42204";"042-04";"good"
"42211";"042-04";"good"
"42224";"042-04";"good"
"42228";"042-04";"good"
"42235";"042-04";"good"
"42240";"042-04";"good"
"42246";"042-04";"good"
"42256";"042-04";"good"
"42262";"042-04";"good"
"42265";"042-04";"good"
"42266";"042-04";"good"
"42270";"042-04";"good"
"42272";"042-04";"good"
"42279";"042-04";"good"
"42280";"042-04";"good"
"42285";"042-04";"good"
"42286";"042-04";"good"
"42287";"042-04";"good"
"42301";"042-04";"good"
"42304";"042-04";"good"
"42306";"042-04";"good"
"42310";"042-04";"good"
"42312";"042-04";"good"
"42315";"042-04";"good"
"42316";"042-04";"good"
"42318";"042-04";"good"
"42324";"042-04";"good"
"42326";"042-04";"good"
